"subjectID","wave","task","run","volume","trash"
"TAG004",1,"DSD",2,140,1
"TAG004",1,"DSD",2,141,1
"TAG004",1,"DSD",2,142,1
"TAG004",1,"DSD",2,145,1
"TAG004",1,"DSD",2,146,1
"TAG004",1,"DSD",2,147,1
"TAG004",1,"DSD",2,162,1
"TAG004",1,"DSD",2,169,1
"TAG004",1,"DSD",2,170,1
"TAG004",1,"DSD",2,180,1
"TAG004",1,"DSD",2,181,1
"TAG004",1,"DSD",2,182,1
"TAG004",1,"DSD",2,183,1
"TAG004",1,"DSD",2,184,1
"TAG004",1,"DSD",2,185,1
"TAG004",1,"DSD",2,186,1
"TAG004",1,"rest",1,41,1
"TAG004",1,"rest",1,42,1
"TAG004",1,"rest",1,43,1
"TAG004",1,"rest",1,44,1
"TAG004",1,"rest",1,45,1
"TAG004",1,"rest",1,48,1
"TAG004",1,"rest",1,190,1
"TAG004",1,"rest",1,191,1
"TAG004",1,"rest",1,232,1
"TAG004",1,"rest",1,233,1
"TAG004",1,"rest",1,234,1
"TAG004",1,"rest",1,235,1
"TAG004",1,"rest",1,236,1
"TAG004",1,"rest",2,142,1
"TAG004",1,"SVC",1,64,1
"TAG004",1,"SVC",1,65,1
"TAG004",1,"SVC",1,66,1
"TAG004",1,"SVC",1,96,1
"TAG004",1,"SVC",1,97,1
"TAG004",1,"SVC",1,100,1
"TAG004",1,"SVC",1,101,1
"TAG004",1,"SVC",1,102,1
"TAG004",1,"SVC",1,103,1
"TAG004",1,"SVC",1,104,1
"TAG004",1,"SVC",1,134,1
"TAG004",1,"SVC",1,135,1
"TAG004",1,"SVC",1,162,1
"TAG004",1,"SVC",1,163,1
"TAG004",1,"SVC",1,164,1
"TAG004",1,"SVC",1,165,1
"TAG004",1,"SVC",1,166,1
"TAG004",1,"SVC",1,171,1
"TAG004",1,"SVC",1,172,1
"TAG004",1,"SVC",1,173,1
"TAG004",1,"SVC",2,19,1
"TAG004",1,"SVC",2,20,1
"TAG004",1,"SVC",2,21,1
"TAG004",1,"SVC",2,22,1
"TAG004",1,"SVC",2,23,1
"TAG004",1,"SVC",2,24,1
"TAG004",1,"SVC",2,26,1
"TAG004",1,"SVC",2,27,1
"TAG004",1,"SVC",2,28,1
"TAG004",1,"SVC",2,29,1
"TAG004",1,"SVC",2,33,1
"TAG004",1,"SVC",2,34,1
"TAG004",1,"SVC",2,35,1
"TAG004",1,"SVC",2,37,1
"TAG004",1,"SVC",2,38,1
"TAG004",1,"SVC",2,39,1
"TAG004",1,"SVC",2,40,1
"TAG004",1,"SVC",2,41,1
"TAG004",1,"SVC",2,42,1
"TAG004",1,"SVC",2,49,1
"TAG004",1,"SVC",2,50,1
"TAG004",1,"SVC",2,56,1
"TAG004",1,"SVC",2,57,1
"TAG004",1,"SVC",2,58,1
"TAG004",1,"SVC",2,59,1
"TAG004",1,"SVC",2,60,1
"TAG004",1,"SVC",2,61,1
"TAG004",1,"SVC",2,62,1
"TAG004",1,"SVC",2,63,1
"TAG004",1,"SVC",2,64,1
"TAG004",1,"SVC",2,65,1
"TAG004",1,"SVC",2,66,1
"TAG004",1,"SVC",2,67,1
"TAG004",1,"SVC",2,68,1
"TAG004",1,"SVC",2,70,1
"TAG004",1,"SVC",2,71,1
"TAG004",1,"SVC",2,72,1
"TAG004",1,"SVC",2,73,1
"TAG004",1,"SVC",2,83,1
"TAG004",1,"SVC",2,94,1
"TAG004",1,"SVC",2,95,1
"TAG004",1,"SVC",2,96,1
"TAG004",1,"SVC",2,97,1
"TAG004",1,"SVC",2,98,1
"TAG004",1,"SVC",2,99,1
"TAG004",1,"SVC",2,100,1
"TAG004",1,"SVC",2,101,1
"TAG004",1,"SVC",2,102,1
"TAG004",1,"SVC",2,103,1
"TAG004",1,"SVC",2,104,1
"TAG004",1,"SVC",2,105,1
"TAG004",1,"SVC",2,107,1
"TAG004",1,"SVC",2,108,1
"TAG004",1,"SVC",2,122,1
"TAG004",1,"SVC",2,123,1
"TAG004",1,"SVC",2,124,1
"TAG004",1,"SVC",2,125,1
"TAG004",1,"SVC",2,126,1
"TAG004",1,"SVC",2,127,1
"TAG004",1,"SVC",2,128,1
"TAG004",1,"SVC",2,129,1
"TAG004",1,"SVC",2,134,1
"TAG004",1,"SVC",2,138,1
"TAG004",1,"SVC",2,139,1
"TAG004",1,"SVC",2,146,1
"TAG004",1,"SVC",2,150,1
"TAG004",1,"SVC",2,151,1
"TAG004",1,"SVC",2,152,1
"TAG004",1,"SVC",2,153,1
"TAG004",1,"SVC",2,154,1
"TAG004",1,"SVC",2,155,1
"TAG004",1,"SVC",2,156,1
"TAG004",1,"SVC",2,157,1
"TAG004",1,"SVC",2,158,1
"TAG004",1,"SVC",2,167,1
"TAG004",1,"SVC",2,168,1
"TAG004",1,"SVC",2,169,1
"TAG004",1,"SVC",2,170,1
"TAG004",1,"SVC",2,171,1
"TAG004",1,"SVC",2,173,1
"TAG004",1,"SVC",2,174,1
"TAG005",1,"DSD",1,111,1
"TAG005",1,"DSD",2,147,1
"TAG005",1,"DSD",2,148,1
"TAG005",1,"SVC",1,174,1
"TAG006",1,"rest",1,7,1
"TAG006",1,"rest",1,38,1
"TAG006",1,"rest",1,48,1
"TAG006",1,"rest",1,71,1
"TAG006",1,"rest",1,72,1
"TAG006",1,"rest",1,111,1
"TAG006",1,"rest",1,112,1
"TAG006",1,"rest",1,113,1
"TAG006",1,"rest",1,114,1
"TAG006",1,"rest",1,116,1
"TAG006",1,"rest",1,126,1
"TAG006",1,"rest",1,127,1
"TAG006",1,"rest",1,128,1
"TAG006",1,"rest",1,129,1
"TAG006",1,"rest",1,140,1
"TAG006",1,"rest",1,154,1
"TAG006",1,"rest",1,164,1
"TAG006",1,"rest",1,167,1
"TAG006",1,"rest",1,168,1
"TAG006",1,"rest",1,169,1
"TAG006",1,"rest",1,170,1
"TAG006",1,"rest",1,171,1
"TAG006",1,"rest",1,185,1
"TAG006",1,"rest",1,196,1
"TAG006",1,"rest",1,203,1
"TAG006",1,"rest",1,204,1
"TAG006",1,"rest",1,205,1
"TAG006",1,"rest",1,206,1
"TAG006",1,"rest",1,207,1
"TAG006",1,"rest",1,209,1
"TAG006",1,"rest",1,210,1
"TAG006",1,"rest",1,211,1
"TAG006",1,"rest",1,212,1
"TAG006",1,"rest",1,243,1
"TAG006",1,"rest",1,244,1
"TAG006",1,"rest",1,245,1
"TAG006",1,"SVC",1,2,1
"TAG006",1,"SVC",1,3,1
"TAG006",1,"SVC",1,10,1
"TAG006",1,"SVC",1,11,1
"TAG006",1,"SVC",1,23,1
"TAG006",1,"SVC",1,24,1
"TAG006",1,"SVC",1,25,1
"TAG006",1,"SVC",1,26,1
"TAG006",1,"SVC",1,27,1
"TAG006",1,"SVC",1,28,1
"TAG006",1,"SVC",1,29,1
"TAG006",1,"SVC",1,30,1
"TAG006",1,"SVC",1,34,1
"TAG006",1,"SVC",1,35,1
"TAG006",1,"SVC",1,36,1
"TAG006",1,"SVC",1,53,1
"TAG006",1,"SVC",1,56,1
"TAG006",1,"SVC",1,57,1
"TAG006",1,"SVC",1,59,1
"TAG006",1,"SVC",1,60,1
"TAG006",1,"SVC",1,77,1
"TAG006",1,"SVC",1,78,1
"TAG006",1,"SVC",1,85,1
"TAG006",1,"SVC",1,86,1
"TAG006",1,"SVC",1,87,1
"TAG006",1,"SVC",1,91,1
"TAG006",1,"SVC",1,92,1
"TAG006",1,"SVC",1,96,1
"TAG006",1,"SVC",1,97,1
"TAG006",1,"SVC",1,98,1
"TAG006",1,"SVC",1,103,1
"TAG006",1,"SVC",1,133,1
"TAG006",1,"SVC",1,134,1
"TAG006",1,"SVC",1,135,1
"TAG006",1,"SVC",1,136,1
"TAG006",1,"SVC",1,137,1
"TAG006",1,"SVC",1,138,1
"TAG006",1,"SVC",1,142,1
"TAG006",1,"SVC",1,143,1
"TAG006",1,"SVC",1,144,1
"TAG006",1,"SVC",1,155,1
"TAG006",1,"SVC",1,156,1
"TAG006",1,"SVC",1,157,1
"TAG006",1,"SVC",1,158,1
"TAG006",1,"SVC",1,159,1
"TAG006",1,"SVC",1,160,1
"TAG006",1,"SVC",1,161,1
"TAG006",1,"SVC",1,162,1
"TAG006",1,"SVC",1,163,1
"TAG006",1,"SVC",1,165,1
"TAG006",1,"SVC",1,166,1
"TAG006",1,"SVC",1,167,1
"TAG006",1,"SVC",1,168,1
"TAG006",1,"SVC",1,169,1
"TAG006",1,"SVC",1,170,1
"TAG006",1,"SVC",1,171,1
"TAG006",1,"SVC",1,173,1
"TAG006",1,"SVC",1,174,1
"TAG006",1,"SVC",1,175,1
"TAG007",1,"DSD",1,50,1
"TAG007",1,"DSD",1,51,1
"TAG007",1,"DSD",1,52,1
"TAG007",1,"DSD",1,53,1
"TAG007",1,"DSD",1,78,1
"TAG007",1,"DSD",1,79,1
"TAG007",1,"DSD",1,80,1
"TAG007",1,"DSD",1,97,1
"TAG007",1,"DSD",1,98,1
"TAG007",1,"DSD",1,143,1
"TAG007",1,"DSD",1,144,1
"TAG007",1,"DSD",1,207,1
"TAG007",1,"DSD",1,208,1
"TAG007",1,"DSD",2,12,1
"TAG007",1,"DSD",2,13,1
"TAG007",1,"DSD",2,14,1
"TAG007",1,"DSD",2,39,1
"TAG007",1,"DSD",2,40,1
"TAG007",1,"DSD",2,51,1
"TAG007",1,"DSD",2,69,1
"TAG007",1,"DSD",2,70,1
"TAG007",1,"DSD",2,116,1
"TAG007",1,"DSD",2,117,1
"TAG007",1,"DSD",2,118,1
"TAG007",1,"DSD",2,119,1
"TAG007",1,"DSD",2,120,1
"TAG007",1,"DSD",2,121,1
"TAG007",1,"DSD",2,122,1
"TAG007",1,"DSD",2,123,1
"TAG007",1,"DSD",2,124,1
"TAG007",1,"DSD",2,130,1
"TAG007",1,"DSD",2,141,1
"TAG007",1,"DSD",2,142,1
"TAG007",1,"SVC",1,180,1
"TAG007",1,"SVC",2,66,1
"TAG007",1,"SVC",2,67,1
"TAG007",1,"SVC",2,120,1
"TAG007",1,"SVC",2,121,1
"TAG007",1,"SVC",2,171,1
"TAG008",1,"DSD",1,2,1
"TAG008",1,"DSD",1,3,1
"TAG008",1,"DSD",1,12,1
"TAG008",1,"DSD",1,13,1
"TAG008",1,"DSD",1,27,1
"TAG008",1,"DSD",1,62,1
"TAG008",1,"DSD",1,63,1
"TAG008",1,"DSD",1,64,1
"TAG008",1,"DSD",1,66,1
"TAG008",1,"DSD",1,67,1
"TAG008",1,"DSD",1,68,1
"TAG008",1,"DSD",1,69,1
"TAG008",1,"DSD",1,70,1
"TAG008",1,"DSD",1,88,1
"TAG008",1,"DSD",1,89,1
"TAG008",1,"DSD",1,117,1
"TAG008",1,"DSD",1,118,1
"TAG008",1,"DSD",1,144,1
"TAG008",1,"DSD",1,145,1
"TAG008",1,"DSD",2,27,1
"TAG008",1,"DSD",2,28,1
"TAG008",1,"DSD",2,37,1
"TAG008",1,"DSD",2,38,1
"TAG008",1,"DSD",2,83,1
"TAG008",1,"DSD",2,84,1
"TAG008",1,"DSD",2,85,1
"TAG008",1,"DSD",2,86,1
"TAG008",1,"DSD",2,87,1
"TAG008",1,"DSD",2,89,1
"TAG008",1,"DSD",2,90,1
"TAG008",1,"DSD",2,151,1
"TAG008",1,"DSD",2,152,1
"TAG008",1,"DSD",2,156,1
"TAG008",1,"DSD",2,157,1
"TAG008",1,"DSD",2,158,1
"TAG008",1,"DSD",2,159,1
"TAG008",1,"DSD",2,160,1
"TAG008",1,"DSD",2,161,1
"TAG008",1,"DSD",2,208,1
"TAG008",1,"DSD",2,209,1
"TAG008",1,"DSD",2,210,1
"TAG008",1,"DSD",2,219,1
"TAG008",1,"DSD",2,220,1
"TAG008",1,"rest",1,161,1
"TAG008",1,"rest",1,162,1
"TAG008",1,"rest",1,205,1
"TAG008",1,"rest",1,206,1
"TAG008",1,"rest",2,51,1
"TAG008",1,"rest",2,52,1
"TAG008",1,"rest",2,53,1
"TAG008",1,"rest",2,54,1
"TAG008",1,"rest",2,55,1
"TAG008",1,"SVC",1,29,1
"TAG008",1,"SVC",1,30,1
"TAG008",1,"SVC",1,31,1
"TAG008",1,"SVC",1,36,1
"TAG008",1,"SVC",1,37,1
"TAG008",1,"SVC",1,38,1
"TAG008",1,"SVC",1,51,1
"TAG008",1,"SVC",1,52,1
"TAG008",1,"SVC",1,53,1
"TAG008",1,"SVC",1,66,1
"TAG008",1,"SVC",1,67,1
"TAG008",1,"SVC",1,69,1
"TAG008",1,"SVC",1,70,1
"TAG008",1,"SVC",1,71,1
"TAG008",1,"SVC",1,72,1
"TAG008",1,"SVC",1,87,1
"TAG008",1,"SVC",1,88,1
"TAG008",1,"SVC",1,89,1
"TAG008",1,"SVC",1,90,1
"TAG008",1,"SVC",1,102,1
"TAG008",1,"SVC",1,103,1
"TAG008",1,"SVC",1,104,1
"TAG008",1,"SVC",1,136,1
"TAG008",1,"SVC",1,137,1
"TAG008",1,"SVC",1,138,1
"TAG008",1,"SVC",1,139,1
"TAG008",1,"SVC",1,144,1
"TAG008",1,"SVC",1,145,1
"TAG008",1,"SVC",1,146,1
"TAG008",1,"SVC",1,150,1
"TAG008",1,"SVC",1,151,1
"TAG008",1,"SVC",1,152,1
"TAG008",1,"SVC",1,155,1
"TAG008",1,"SVC",1,156,1
"TAG008",1,"SVC",1,157,1
"TAG008",1,"SVC",1,180,1
"TAG008",1,"SVC",2,13,1
"TAG008",1,"SVC",2,14,1
"TAG008",1,"SVC",2,39,1
"TAG008",1,"SVC",2,40,1
"TAG008",1,"SVC",2,56,1
"TAG008",1,"SVC",2,57,1
"TAG008",1,"SVC",2,58,1
"TAG008",1,"SVC",2,59,1
"TAG008",1,"SVC",2,60,1
"TAG008",1,"SVC",2,71,1
"TAG008",1,"SVC",2,72,1
"TAG008",1,"SVC",2,73,1
"TAG008",1,"SVC",2,88,1
"TAG008",1,"SVC",2,89,1
"TAG008",1,"SVC",2,129,1
"TAG008",1,"SVC",2,130,1
"TAG010",1,"DSD",1,153,1
"TAG010",1,"SVC",1,109,1
"TAG010",1,"SVC",2,108,1
"TAG010",1,"SVC",2,109,1
"TAG010",1,"SVC",2,166,1
"TAG011",1,"DSD",1,126,1
"TAG011",1,"DSD",2,97,1
"TAG011",1,"DSD",2,98,1
"TAG011",1,"DSD",2,118,1
"TAG011",1,"DSD",2,221,1
"TAG011",1,"DSD",2,222,1
"TAG011",1,"SVC",2,107,1
"TAG011",1,"SVC",2,147,1
"TAG012",1,"DSD",1,85,1
"TAG012",1,"DSD",1,86,1
"TAG012",1,"DSD",2,40,1
"TAG012",1,"DSD",2,41,1
"TAG012",1,"DSD",2,42,1
"TAG012",1,"DSD",2,49,1
"TAG012",1,"DSD",2,57,1
"TAG012",1,"DSD",2,58,1
"TAG012",1,"DSD",2,163,1
"TAG012",1,"rest",2,139,1
"TAG012",1,"SVC",2,56,1
"TAG012",1,"SVC",2,57,1
"TAG012",1,"SVC",2,105,1
"TAG012",1,"SVC",2,106,1
"TAG013",1,"DSD",2,82,1
"TAG013",1,"DSD",2,87,1
"TAG013",1,"DSD",2,88,1
"TAG013",1,"DSD",2,145,1
"TAG013",1,"DSD",2,157,1
"TAG013",1,"DSD",2,158,1
"TAG013",1,"DSD",2,168,1
"TAG013",1,"DSD",2,169,1
"TAG013",1,"DSD",2,173,1
"TAG013",1,"DSD",2,174,1
"TAG013",1,"DSD",2,178,1
"TAG013",1,"DSD",2,179,1
"TAG013",1,"SVC",2,87,1
"TAG013",1,"SVC",2,172,1
"TAG014",1,"DSD",1,106,1
"TAG014",1,"DSD",1,112,1
"TAG014",1,"DSD",1,113,1
"TAG014",1,"DSD",1,167,1
"TAG014",1,"DSD",1,168,1
"TAG014",1,"DSD",1,185,1
"TAG014",1,"DSD",1,186,1
"TAG014",1,"DSD",1,187,1
"TAG014",1,"DSD",1,188,1
"TAG014",1,"DSD",1,193,1
"TAG014",1,"DSD",1,194,1
"TAG014",1,"DSD",1,195,1
"TAG014",1,"DSD",1,196,1
"TAG014",1,"DSD",1,215,1
"TAG014",1,"DSD",2,34,1
"TAG014",1,"DSD",2,35,1
"TAG014",1,"DSD",2,38,1
"TAG014",1,"DSD",2,39,1
"TAG014",1,"DSD",2,40,1
"TAG014",1,"DSD",2,57,1
"TAG014",1,"DSD",2,58,1
"TAG014",1,"DSD",2,69,1
"TAG014",1,"DSD",2,70,1
"TAG014",1,"DSD",2,71,1
"TAG014",1,"DSD",2,72,1
"TAG014",1,"DSD",2,73,1
"TAG014",1,"DSD",2,74,1
"TAG014",1,"DSD",2,86,1
"TAG014",1,"DSD",2,87,1
"TAG014",1,"DSD",2,94,1
"TAG014",1,"DSD",2,95,1
"TAG014",1,"DSD",2,96,1
"TAG014",1,"DSD",2,109,1
"TAG014",1,"DSD",2,110,1
"TAG014",1,"DSD",2,111,1
"TAG014",1,"DSD",2,121,1
"TAG014",1,"DSD",2,122,1
"TAG014",1,"DSD",2,123,1
"TAG014",1,"DSD",2,134,1
"TAG014",1,"DSD",2,135,1
"TAG014",1,"DSD",2,136,1
"TAG014",1,"DSD",2,137,1
"TAG014",1,"DSD",2,138,1
"TAG014",1,"DSD",2,140,1
"TAG014",1,"DSD",2,141,1
"TAG014",1,"DSD",2,142,1
"TAG014",1,"DSD",2,143,1
"TAG014",1,"DSD",2,168,1
"TAG014",1,"DSD",2,169,1
"TAG014",1,"DSD",2,171,1
"TAG014",1,"DSD",2,172,1
"TAG014",1,"DSD",2,173,1
"TAG014",1,"DSD",2,174,1
"TAG014",1,"DSD",2,175,1
"TAG014",1,"DSD",2,176,1
"TAG014",1,"DSD",2,177,1
"TAG014",1,"DSD",2,188,1
"TAG014",1,"DSD",2,189,1
"TAG014",1,"DSD",2,190,1
"TAG014",1,"DSD",2,191,1
"TAG014",1,"DSD",2,198,1
"TAG014",1,"DSD",2,199,1
"TAG014",1,"DSD",2,200,1
"TAG014",1,"DSD",2,201,1
"TAG014",1,"DSD",2,209,1
"TAG014",1,"DSD",2,210,1
"TAG014",1,"DSD",2,211,1
"TAG014",1,"DSD",2,212,1
"TAG014",1,"DSD",2,213,1
"TAG014",1,"DSD",2,217,1
"TAG014",1,"DSD",2,218,1
"TAG014",1,"DSD",2,219,1
"TAG014",1,"DSD",2,220,1
"TAG014",1,"DSD",2,221,1
"TAG014",1,"DSD",2,222,1
"TAG014",1,"DSD",2,223,1
"TAG014",1,"DSD",2,224,1
"TAG014",1,"DSD",2,225,1
"TAG014",1,"rest",1,252,1
"TAG014",1,"rest",1,253,1
"TAG014",1,"rest",1,257,1
"TAG014",1,"rest",2,36,1
"TAG014",1,"rest",2,37,1
"TAG014",1,"rest",2,40,1
"TAG014",1,"rest",2,41,1
"TAG014",1,"rest",2,75,1
"TAG014",1,"rest",2,91,1
"TAG014",1,"rest",2,102,1
"TAG014",1,"rest",2,106,1
"TAG014",1,"rest",2,107,1
"TAG014",1,"rest",2,108,1
"TAG014",1,"rest",2,112,1
"TAG014",1,"rest",2,143,1
"TAG014",1,"rest",2,144,1
"TAG014",1,"rest",2,145,1
"TAG014",1,"rest",2,153,1
"TAG014",1,"rest",2,154,1
"TAG014",1,"rest",2,156,1
"TAG014",1,"rest",2,157,1
"TAG014",1,"rest",2,246,1
"TAG014",1,"rest",2,247,1
"TAG014",1,"rest",2,249,1
"TAG014",1,"rest",2,250,1
"TAG014",1,"rest",2,251,1
"TAG014",1,"SVC",2,91,1
"TAG014",1,"SVC",2,92,1
"TAG014",1,"SVC",2,162,1
"TAG014",1,"SVC",2,166,1
"TAG014",1,"SVC",2,167,1
"TAG015",1,"DSD",1,120,1
"TAG015",1,"DSD",1,121,1
"TAG015",1,"DSD",1,122,1
"TAG015",1,"DSD",1,124,1
"TAG015",1,"DSD",1,141,1
"TAG015",1,"DSD",1,142,1
"TAG015",1,"DSD",1,145,1
"TAG015",1,"DSD",1,146,1
"TAG015",1,"DSD",1,147,1
"TAG015",1,"DSD",2,106,1
"TAG015",1,"DSD",2,147,1
